timestamp,agent_id,question_id,question,response,response_num
2025-10-22T18:06:54.047011+00:00,A082,E5,Start conversations.,Very Accurate,5
2025-10-22T18:06:54.594228+00:00,A082,E6,Have little to say.,Very Inaccurate,1
2025-10-22T18:06:55.105752+00:00,A082,E7,Talk to a lot of different people at parties.,Moderately Accurate,4
2025-10-22T18:06:55.844159+00:00,A082,E8,Don't like to draw attention to myself.,Very Inaccurate,1
2025-10-22T18:06:56.781443+00:00,A082,E9,Don't mind being the center of attention.,Moderately Inaccurate,2
2025-10-22T18:06:57.437579+00:00,A082,E10,Am quiet around strangers.,Very Inaccurate,1
2025-10-22T18:07:01.042717+00:00,A082,C1,Am always prepared.,Moderately Accurate,4
2025-10-22T18:07:01.718912+00:00,A082,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T18:07:02.172189+00:00,A082,C3,Pay attention to details.,Moderately Accurate,4
2025-10-22T18:07:02.748504+00:00,A082,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T18:07:03.705147+00:00,A082,C5,Get chores done right away.,Very Accurate,5
2025-10-22T18:07:04.704295+00:00,A082,C6,Often forget to put things back in their proper place.,Moderately Inaccurate,2
2025-10-22T18:07:05.547441+00:00,A082,C7,Like order.,Moderately Accurate,4
2025-10-22T18:07:06.017236+00:00,A082,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T18:07:06.531300+00:00,A082,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T18:07:07.041127+00:00,A082,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T18:07:09.991875+00:00,A083,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T18:07:10.532737+00:00,A083,A2,Am interested in people.,Very Accurate,5
2025-10-22T18:07:11.109493+00:00,A083,A3,Insult people.,Very Inaccurate,1
2025-10-22T18:07:11.860109+00:00,A083,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T18:07:12.492645+00:00,A083,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T18:07:13.718898+00:00,A083,A6,Have a soft heart.,Moderately Accurate,4
2025-10-22T18:07:14.475997+00:00,A083,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T18:07:16.095578+00:00,A083,A8,Take time out for others.,Very Accurate,5
2025-10-22T18:07:16.527680+00:00,A083,A9,Feel others' emotions.,Moderately Accurate,4
2025-10-22T18:07:19.032165+00:00,A083,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T18:07:20.948468+00:00,A083,O1,Have a rich vocabulary.,Very Accurate,5
2025-10-22T18:07:23.141547+00:00,A083,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-10-22T18:07:25.047641+00:00,A083,O3,Have a vivid imagination.,Moderately Inaccurate,2
2025-10-22T18:07:25.596110+00:00,A083,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T18:07:28.297895+00:00,A083,O5,Have excellent ideas.,Very Accurate,5
2025-10-22T18:07:28.954420+00:00,A083,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T18:07:29.642294+00:00,A083,O7,Am quick to understand things.,Very Accurate,5
2025-10-22T18:07:31.813264+00:00,A083,O8,Use difficult words.,Moderately Inaccurate,2
2025-10-22T18:07:32.250584+00:00,A083,O9,Spend time reflecting on things.,Very Accurate,5
2025-10-22T18:07:32.749330+00:00,A083,O10,Am full of ideas.,Very Accurate,5
2025-10-22T18:07:33.407218+00:00,A083,N1,Get stressed out easily.,Very Inaccurate,1
2025-10-22T18:07:34.168700+00:00,A083,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T18:07:34.735598+00:00,A083,N3,Worry about things.,Moderately Inaccurate,2
2025-10-22T18:07:37.453941+00:00,A083,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T18:07:38.140868+00:00,A083,N5,Am easily disturbed.,Very Inaccurate,1
2025-10-22T18:07:38.735526+00:00,A083,N6,Get upset easily.,Very Inaccurate,1
2025-10-22T18:07:39.969933+00:00,A083,N7,Change my mood a lot.,Very Inaccurate,1
2025-10-22T18:07:40.625645+00:00,A083,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T18:07:45.923198+00:00,A083,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T18:07:50.938028+00:00,A083,N10,Often feel blue.,Very Inaccurate,1
2025-10-22T18:07:51.517073+00:00,A083,E1,Am the life of the party.,Very Inaccurate,1
2025-10-22T18:07:52.453850+00:00,A083,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T18:07:53.391802+00:00,A083,E3,Feel comfortable around people.,Very Accurate,5
2025-10-22T18:07:54.078943+00:00,A083,E4,Keep in the background.,Very Inaccurate,1
2025-10-22T18:07:54.575916+00:00,A083,E5,Start conversations.,Very Accurate,5
2025-10-22T18:07:55.110726+00:00,A083,E6,Have little to say.,Very Inaccurate,1
2025-10-22T18:07:56.078997+00:00,A083,E7,Talk to a lot of different people at parties.,Moderately Inaccurate,2
2025-10-22T18:08:00.344428+00:00,A083,E8,Don't like to draw attention to myself.,Very Accurate,5
2025-10-22T18:08:05.156851+00:00,A083,E9,Don't mind being the center of attention.,Very Inaccurate,1
2025-10-22T18:08:05.982293+00:00,A083,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T18:08:12.929635+00:00,A083,C1,Am always prepared.,Very Accurate,5
2025-10-22T18:08:13.437944+00:00,A083,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T18:08:13.982035+00:00,A083,C3,Pay attention to details.,Very Accurate,5
2025-10-22T18:08:15.049883+00:00,A083,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T18:08:15.578798+00:00,A083,C5,Get chores done right away.,Very Accurate,5
2025-10-22T18:08:16.188365+00:00,A083,C6,Often forget to put things back in their proper place.,Very Inaccurate,1
2025-10-22T18:08:16.859983+00:00,A083,C7,Like order.,Very Accurate,5
2025-10-22T18:08:17.375838+00:00,A083,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T18:08:17.925019+00:00,A083,C9,Follow a schedule.,Very Accurate,5
2025-10-22T18:08:18.463741+00:00,A083,C10,Am exacting in my work.,Very Accurate,5
2025-10-22T18:08:23.345133+00:00,A084,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T18:08:23.719440+00:00,A084,A2,Am interested in people.,Very Accurate,5
2025-10-22T18:08:24.111410+00:00,A084,A3,Insult people.,Very Inaccurate,1
2025-10-22T18:08:24.703363+00:00,A084,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T18:08:27.424794+00:00,A084,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T18:08:28.204035+00:00,A084,A6,Have a soft heart.,Very Accurate,5
2025-10-22T18:08:28.861024+00:00,A084,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T18:08:29.294765+00:00,A084,A8,Take time out for others.,Very Accurate,5
2025-10-22T18:08:29.598434+00:00,A084,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T18:08:30.224547+00:00,A084,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T18:08:32.970141+00:00,A084,O1,Have a rich vocabulary.,Very Accurate,5
2025-10-22T18:08:33.615922+00:00,A084,O2,Have difficulty understanding abstract ideas.,Moderately Inaccurate,2
2025-10-22T18:08:34.432887+00:00,A084,O3,Have a vivid imagination.,Very Accurate,5
2025-10-22T18:08:34.891803+00:00,A084,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T18:08:36.329713+00:00,A084,O5,Have excellent ideas.,Very Accurate,5
2025-10-22T18:08:37.095602+00:00,A084,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T18:08:37.563768+00:00,A084,O7,Am quick to understand things.,Very Accurate,5
2025-10-22T18:08:38.157221+00:00,A084,O8,Use difficult words.,Very Inaccurate,1
2025-10-22T18:08:38.970098+00:00,A084,O9,Spend time reflecting on things.,Very Accurate,5
2025-10-22T18:08:39.485861+00:00,A084,O10,Am full of ideas.,Very Accurate,5
2025-10-22T18:08:41.563124+00:00,A084,N1,Get stressed out easily.,Moderately Accurate,4
2025-10-22T18:08:42.199697+00:00,A084,N2,Am relaxed most of the time.,Very Accurate,5
2025-10-22T18:08:43.037027+00:00,A084,N3,Worry about things.,Moderately Accurate,4
2025-10-22T18:08:43.791126+00:00,A084,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T18:08:44.119521+00:00,A084,N5,Am easily disturbed.,Very Inaccurate,1
2025-10-22T18:08:45.005398+00:00,A084,N6,Get upset easily.,Very Inaccurate,1
2025-10-22T18:08:45.749782+00:00,A084,N7,Change my mood a lot.,Moderately Accurate,4
2025-10-22T18:08:47.096373+00:00,A084,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T18:08:47.562779+00:00,A084,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T18:08:48.064573+00:00,A084,N10,Often feel blue.,Moderately Accurate,4
2025-10-22T18:08:48.647963+00:00,A084,E1,Am the life of the party.,Moderately Inaccurate,2
2025-10-22T18:08:49.188133+00:00,A084,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T18:08:49.486261+00:00,A084,E3,Feel comfortable around people.,Very Accurate,5
2025-10-22T18:08:50.049736+00:00,A084,E4,Keep in the background.,Very Inaccurate,1
2025-10-22T18:08:50.892390+00:00,A084,E5,Start conversations.,Very Accurate,5
2025-10-22T18:08:51.548246+00:00,A084,E6,Have little to say.,Very Inaccurate,1
2025-10-22T18:08:51.986488+00:00,A084,E7,Talk to a lot of different people at parties.,Moderately Accurate,4
2025-10-22T18:08:52.789121+00:00,A084,E8,Don't like to draw attention to myself.,Moderately Accurate,4
2025-10-22T18:08:53.391237+00:00,A084,E9,Don't mind being the center of attention.,Moderately Inaccurate,2
2025-10-22T18:08:53.986948+00:00,A084,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T18:08:54.688482+00:00,A084,C1,Am always prepared.,Moderately Accurate,4
2025-10-22T18:08:55.251797+00:00,A084,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T18:08:58.500550+00:00,A084,C3,Pay attention to details.,Very Accurate,5
2025-10-22T18:08:59.220834+00:00,A084,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T18:08:59.705029+00:00,A084,C5,Get chores done right away.,Moderately Accurate,4
2025-10-22T18:09:00.031796+00:00,A084,C6,Often forget to put things back in their proper place.,Moderately Accurate,4
2025-10-22T18:09:00.610145+00:00,A084,C7,Like order.,Moderately Accurate,4
2025-10-22T18:09:01.453745+00:00,A084,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T18:09:02.032288+00:00,A084,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T18:09:02.899620+00:00,A084,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T18:09:07.954748+00:00,A085,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T18:09:08.435011+00:00,A085,A2,Am interested in people.,Very Accurate,5
2025-10-22T18:09:09.019694+00:00,A085,A3,Insult people.,Very Inaccurate,1
2025-10-22T18:09:09.673594+00:00,A085,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T18:09:10.221116+00:00,A085,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T18:09:10.674636+00:00,A085,A6,Have a soft heart.,Very Accurate,5
2025-10-22T18:09:11.236170+00:00,A085,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T18:09:11.690035+00:00,A085,A8,Take time out for others.,Very Accurate,5
2025-10-22T18:09:12.626387+00:00,A085,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T18:09:13.172460+00:00,A085,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T18:09:13.829735+00:00,A085,O1,Have a rich vocabulary.,Very Accurate,5
2025-10-22T18:09:14.548663+00:00,A085,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-10-22T18:09:15.251957+00:00,A085,O3,Have a vivid imagination.,Very Accurate,5
2025-10-22T18:09:15.891066+00:00,A085,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T18:09:16.430472+00:00,A085,O5,Have excellent ideas.,Very Accurate,5
2025-10-22T18:09:17.023489+00:00,A085,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T18:09:17.580775+00:00,A085,O7,Am quick to understand things.,Very Accurate,5
2025-10-22T18:09:18.133968+00:00,A085,O8,Use difficult words.,Moderately Inaccurate,2
2025-10-22T18:09:18.693790+00:00,A085,O9,Spend time reflecting on things.,Very Accurate,5
2025-10-22T18:09:19.313909+00:00,A085,O10,Am full of ideas.,Very Accurate,5
2025-10-22T18:09:19.986225+00:00,A085,N1,Get stressed out easily.,Moderately Inaccurate,2
2025-10-22T18:09:20.516851+00:00,A085,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T18:09:20.954852+00:00,A085,N3,Worry about things.,Moderately Accurate,4
2025-10-22T18:09:22.157694+00:00,A085,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T18:09:22.672657+00:00,A085,N5,Am easily disturbed.,Moderately Inaccurate,2
2025-10-22T18:09:23.298884+00:00,A085,N6,Get upset easily.,Moderately Inaccurate,2
2025-10-22T18:09:23.782859+00:00,A085,N7,Change my mood a lot.,Moderately Accurate,4
2025-10-22T18:09:25.170352+00:00,A085,N8,Have frequent mood swings.,Moderately Inaccurate,2
2025-10-22T18:09:26.470978+00:00,A085,N9,Get irritated easily.,Moderately Inaccurate,2
2025-10-22T18:09:27.096320+00:00,A085,N10,Often feel blue.,Moderately Inaccurate,2
2025-10-22T18:09:28.032197+00:00,A085,E1,Am the life of the party.,Moderately Inaccurate,2
2025-10-22T18:09:28.736056+00:00,A085,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T18:09:29.401217+00:00,A085,E3,Feel comfortable around people.,Moderately Accurate,4
2025-10-22T18:09:30.427330+00:00,A085,E4,Keep in the background.,Moderately Inaccurate,2
2025-10-22T18:09:31.000727+00:00,A085,E5,Start conversations.,Very Accurate,5
2025-10-22T18:09:31.530172+00:00,A085,E6,Have little to say.,Very Inaccurate,1
2025-10-22T18:09:32.126738+00:00,A085,E7,Talk to a lot of different people at parties.,Moderately Accurate,4
2025-10-22T18:09:32.532174+00:00,A085,E8,Don't like to draw attention to myself.,Moderately Accurate,4
2025-10-22T18:09:33.148043+00:00,A085,E9,Don't mind being the center of attention.,Moderately Inaccurate,2
2025-10-22T18:09:33.886288+00:00,A085,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T18:09:34.486193+00:00,A085,C1,Am always prepared.,Moderately Accurate,4
2025-10-22T18:09:35.720304+00:00,A085,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T18:09:36.319403+00:00,A085,C3,Pay attention to details.,Moderately Accurate,4
2025-10-22T18:09:37.000715+00:00,A085,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T18:09:37.657285+00:00,A085,C5,Get chores done right away.,Very Accurate,5
2025-10-22T18:09:39.188450+00:00,A085,C6,Often forget to put things back in their proper place.,Moderately Inaccurate,2
2025-10-22T18:09:39.646496+00:00,A085,C7,Like order.,Moderately Accurate,4
2025-10-22T18:09:40.454771+00:00,A085,C8,Shirk my duties.,Very Inaccurate,1
2025-10-22T18:09:40.938630+00:00,A085,C9,Follow a schedule.,Moderately Accurate,4
2025-10-22T18:09:41.369649+00:00,A085,C10,Am exacting in my work.,Moderately Accurate,4
2025-10-22T18:09:41.861140+00:00,A086,A1,Feel little concern for others.,Very Inaccurate,1
2025-10-22T18:09:42.566401+00:00,A086,A2,Am interested in people.,Very Accurate,5
2025-10-22T18:09:43.283103+00:00,A086,A3,Insult people.,Very Inaccurate,1
2025-10-22T18:09:44.863428+00:00,A086,A4,Sympathize with others' feelings.,Very Accurate,5
2025-10-22T18:09:45.966482+00:00,A086,A5,Am not interested in other people's problems.,Very Inaccurate,1
2025-10-22T18:09:46.297552+00:00,A086,A6,Have a soft heart.,Very Accurate,5
2025-10-22T18:09:46.783050+00:00,A086,A7,Am not really interested in others.,Very Inaccurate,1
2025-10-22T18:09:47.223880+00:00,A086,A8,Take time out for others.,Very Accurate,5
2025-10-22T18:09:47.674697+00:00,A086,A9,Feel others' emotions.,Very Accurate,5
2025-10-22T18:09:48.079441+00:00,A086,A10,Make people feel at ease.,Very Accurate,5
2025-10-22T18:09:48.400181+00:00,A086,O1,Have a rich vocabulary.,Very Accurate,5
2025-10-22T18:09:49.135999+00:00,A086,O2,Have difficulty understanding abstract ideas.,Very Inaccurate,1
2025-10-22T18:09:49.501265+00:00,A086,O3,Have a vivid imagination.,Moderately Accurate,4
2025-10-22T18:09:49.923695+00:00,A086,O4,Am not interested in abstract ideas.,Very Inaccurate,1
2025-10-22T18:09:50.360476+00:00,A086,O5,Have excellent ideas.,Very Accurate,5
2025-10-22T18:09:51.126372+00:00,A086,O6,Do not have a good imagination.,Very Inaccurate,1
2025-10-22T18:09:51.985392+00:00,A086,O7,Am quick to understand things.,Moderately Accurate,4
2025-10-22T18:09:52.892543+00:00,A086,O8,Use difficult words.,Very Inaccurate,1
2025-10-22T18:09:53.368948+00:00,A086,O9,Spend time reflecting on things.,Very Accurate,5
2025-10-22T18:09:53.768858+00:00,A086,O10,Am full of ideas.,Very Accurate,5
2025-10-22T18:09:54.313359+00:00,A086,N1,Get stressed out easily.,Very Inaccurate,1
2025-10-22T18:09:54.767534+00:00,A086,N2,Am relaxed most of the time.,Moderately Accurate,4
2025-10-22T18:09:55.324916+00:00,A086,N3,Worry about things.,Moderately Accurate,4
2025-10-22T18:09:55.774480+00:00,A086,N4,Seldom feel blue.,Moderately Accurate,4
2025-10-22T18:09:57.141569+00:00,A086,N5,Am easily disturbed.,Very Inaccurate,1
2025-10-22T18:09:57.559319+00:00,A086,N6,Get upset easily.,Very Inaccurate,1
2025-10-22T18:09:58.361476+00:00,A086,N7,Change my mood a lot.,Very Inaccurate,1
2025-10-22T18:09:58.814387+00:00,A086,N8,Have frequent mood swings.,Very Inaccurate,1
2025-10-22T18:09:59.204368+00:00,A086,N9,Get irritated easily.,Very Inaccurate,1
2025-10-22T18:09:59.641529+00:00,A086,N10,Often feel blue.,Very Inaccurate,1
2025-10-22T18:10:00.188489+00:00,A086,E1,Am the life of the party.,Very Inaccurate,1
2025-10-22T18:10:00.798323+00:00,A086,E2,Don't talk a lot.,Very Inaccurate,1
2025-10-22T18:10:01.372794+00:00,A086,E3,Feel comfortable around people.,Very Accurate,5
2025-10-22T18:10:01.803828+00:00,A086,E4,Keep in the background.,Very Inaccurate,1
2025-10-22T18:10:02.481472+00:00,A086,E5,Start conversations.,Very Accurate,5
2025-10-22T18:10:02.849308+00:00,A086,E6,Have little to say.,Very Inaccurate,1
2025-10-22T18:10:03.595545+00:00,A086,E7,Talk to a lot of different people at parties.,Moderately Inaccurate,2
2025-10-22T18:10:05.219527+00:00,A086,E8,Don't like to draw attention to myself.,Very Accurate,5
2025-10-22T18:10:05.763153+00:00,A086,E9,Don't mind being the center of attention.,Very Inaccurate,1
2025-10-22T18:10:06.203736+00:00,A086,E10,Am quiet around strangers.,Moderately Accurate,4
2025-10-22T18:10:06.893310+00:00,A086,C1,Am always prepared.,Very Accurate,5
2025-10-22T18:10:07.837550+00:00,A086,C2,Leave my belongings around.,Very Inaccurate,1
2025-10-22T18:10:08.626359+00:00,A086,C3,Pay attention to details.,Very Accurate,5
2025-10-22T18:10:08.986387+00:00,A086,C4,Make a mess of things.,Very Inaccurate,1
2025-10-22T18:10:09.719884+00:00,A086,C5,Get chores done right away.,Very Accurate,5
2025-10-22T18:10:10.252318+00:00,A086,C6,Often forget to put things back in their proper place.,Very Inaccurate,1
2025-10-22T18:10:11.106590+00:00,A086,C7,Like order.,Very Accurate,5
2025-10-22T18:10:11.609186+00:00,A086,C8,Shirk my duties.,Very Inaccurate,1
